country,continent,year,lifeExp,pop,gdpPercap,fert,mort
Uruguay,Americas,2002,75.307,3363085,7727.002004,2.21,13.7
Uruguay,Americas,2007,76.384,3447496,10611.46299,2.12,11.5
Venezuela,Americas,1952,55.088,5439568,7689.799761,6.46,81.8
Venezuela,Americas,1957,57.907,6702668,9802.466526,6.48,66.6
Venezuela,Americas,1962,60.77,8143375,8422.974165,6.63,56.6
Venezuela,Americas,1967,63.479,9709552,9541.474188,6.01,51.3
Venezuela,Americas,1972,65.712,11515649,10505.25966,5.05,45.5
Venezuela,Americas,1977,67.456,13503563,13143.95095,4.48,39.2
Venezuela,Americas,1982,68.557,15620766,11152.41011,4.01,32.7
Venezuela,Americas,1987,70.19,17910182,9883.584648,3.67,27.6
Venezuela,Americas,1992,71.15,20265563,10733.92631,3.29,23.3
Venezuela,Americas,1997,72.146,22374398,10165.49518,2.97,20.8
Venezuela,Americas,2002,72.766,24287670,8605.047831,2.74,17.4
Venezuela,Americas,2007,73.747,26084662,11415.80569,2.56,15
Vietnam,Asia,1952,40.412,26246839,605.0664917,5.31,NA
Vietnam,Asia,1957,42.887,28998543,676.2854478,6.12,NA
Vietnam,Asia,1962,45.363,33796140,772.0491602,6.43,69.9
Vietnam,Asia,1967,47.838,39463910,637.1232887,6.49,59
Vietnam,Asia,1972,50.254,44655014,699.5016441,6.35,54.7
Vietnam,Asia,1977,55.764,50533506,713.5371196,5.61,49.8
Vietnam,Asia,1982,58.816,56142181,707.2357863,4.69,44.8
Vietnam,Asia,1987,62.82,62826491,820.7994449,3.93,40
Vietnam,Asia,1992,67.662,69940728,989.0231487,3.26,34.3
Vietnam,Asia,1997,70.672,76048996,1385.896769,2.31,28.9
Vietnam,Asia,2002,73.017,80908147,1764.456677,1.92,24.6
Vietnam,Asia,2007,74.249,85262356,2441.576404,1.88,21.4
West Bank and Gaza,Asia,1952,43.16,1030585,1515.592329,7.39,NA
West Bank and Gaza,Asia,1957,45.671,1070439,1827.067742,7.37,NA
West Bank and Gaza,Asia,1962,48.127,1133134,2198.956312,7.91,NA
West Bank and Gaza,Asia,1967,51.631,1142636,2649.715007,8.02,NA
West Bank and Gaza,Asia,1972,56.532,1089572,3133.409277,7.75,NA
West Bank and Gaza,Asia,1977,60.765,1261091,3682.831494,7.52,69.8
West Bank and Gaza,Asia,1982,64.406,1425876,4336.032082,7.08,53.3
West Bank and Gaza,Asia,1987,67.046,1691210,5107.197384,6.54,41.1
West Bank and Gaza,Asia,1992,69.718,2104779,6017.654756,6.54,32.7
West Bank and Gaza,Asia,1997,71.096,2826046,7110.667619,5.93,27.3
West Bank and Gaza,Asia,2002,72.37,3389578,4515.487575,5.1,23.6
West Bank and Gaza,Asia,2007,73.422,4018332,3025.349798,4.48,21.3
"Yemen, Rep.",Asia,1952,32.548,4963829,781.7175761,NA,NA
"Yemen, Rep.",Asia,1957,33.97,5498090,804.8304547,NA,NA
"Yemen, Rep.",Asia,1962,35.18,6120081,825.6232006,NA,NA
"Yemen, Rep.",Asia,1967,36.984,6740785,862.4421463,NA,NA
"Yemen, Rep.",Asia,1972,39.848,7407075,1265.047031,NA,NA
"Yemen, Rep.",Asia,1977,44.175,8403990,1829.765177,NA,NA
"Yemen, Rep.",Asia,1982,49.113,9657618,1977.55701,NA,NA
"Yemen, Rep.",Asia,1987,52.922,11219340,1971.741538,NA,NA
"Yemen, Rep.",Asia,1992,55.599,13367997,1879.496673,NA,NA
"Yemen, Rep.",Asia,1997,58.02,15826497,2117.484526,NA,NA
"Yemen, Rep.",Asia,2002,60.308,18701257,2234.820827,NA,NA
"Yemen, Rep.",Asia,2007,62.698,22211743,2280.769906,NA,NA
Zambia,Africa,1952,42.038,2672000,1147.388831,6.74,NA
Zambia,Africa,1957,44.077,3016000,1311.956766,6.88,130.5
Zambia,Africa,1962,46.023,3421000,1452.725766,7.13,118.7
Zambia,Africa,1967,47.768,3900000,1777.077318,7.38,112.9
Zambia,Africa,1972,50.107,4506497,1773.498265,7.45,103.7
Zambia,Africa,1977,51.386,5216550,1588.688299,7.38,95.1
Zambia,Africa,1982,51.821,6100407,1408.678565,7.02,98.3
Zambia,Africa,1987,50.821,7272406,1213.315116,6.67,110.6
Zambia,Africa,1992,46.1,8381163,1210.884633,6.34,112.4
Zambia,Africa,1997,40.238,9417789,1071.353818,6.15,104.6
Zambia,Africa,2002,39.193,10595811,1071.613938,6.02,86.5
Zambia,Africa,2007,42.384,11746035,1271.211593,5.91,61.3
Zimbabwe,Africa,1952,48.451,3080907,406.8841148,6.78,NA
Zimbabwe,Africa,1957,50.469,3646340,518.7642681,6.98,99.7
Zimbabwe,Africa,1962,52.358,4277736,527.2721818,7.27,87.6
Zimbabwe,Africa,1967,53.995,4995432,569.7950712,7.4,76.3
Zimbabwe,Africa,1972,55.635,5861135,799.3621758,7.42,71.1
Zimbabwe,Africa,1977,57.674,6642107,685.5876821,7.33,69.8
Zimbabwe,Africa,1982,60.363,7636524,788.8550411,6.81,61.6
Zimbabwe,Africa,1987,62.351,9216418,706.1573059,5.78,50.4
Zimbabwe,Africa,1992,60.377,10704340,693.4207856,4.84,54.5
Zimbabwe,Africa,1997,46.809,11404948,792.4499603,4.24,62.7
Zimbabwe,Africa,2002,39.989,11926563,672.0386227,4.02,62.7
Zimbabwe,Africa,2007,43.487,12311143,469.7092981,3.9,59.9
